"data_source","signal","time_type","geo_type","min_time","max_time","num_locations","min_value","max_value","mean_value","stdev_value","last_update","max_issue","min_lag","max_lag"
"fb-survey","smoothed_belief_distancing_effective","day","msa",2021-05-20,2022-06-27,219,46.7592593,95.2154174,76.469296,6.2078048,1656687612,2022-07-01,1,110
"fb-survey","smoothed_belief_distancing_effective","day","nation",2021-05-20,2022-06-27,1,70.507751,81.219875,75.3967652,3.4605009,1656687623,2022-07-01,1,110
"fb-survey","smoothed_belief_distancing_effective","day","state",2021-05-20,2022-06-27,51,49.5500005,95.5284553,74.454045,6.3504165,1656687627,2022-07-01,1,110
"fb-survey","smoothed_belief_govt_exploitation","day","county",2021-05-20,2022-06-27,362,3.2557612,47.7401536,22.572586,6.8239109,1656687583,2022-07-01,1,110
"fb-survey","smoothed_belief_govt_exploitation","day","hrr",2021-05-20,2022-06-27,291,4.4117647,55.8252427,25.3236335,6.7577857,1656687598,2022-07-01,1,110
"fb-survey","smoothed_belief_govt_exploitation","day","msa",2021-05-20,2022-06-27,215,5.229548,49.2595629,23.8016288,6.0625237,1656687612,2022-07-01,1,110
"fb-survey","smoothed_belief_govt_exploitation","day","nation",2021-05-20,2022-06-27,1,21.011988,28.2949287,24.8515407,1.8201246,1656687623,2022-07-01,1,110
"fb-survey","smoothed_belief_govt_exploitation","day","state",2021-05-20,2022-06-27,51,4.1666667,46.4502192,25.6320025,5.8297068,1656687627,2022-07-01,1,110
"fb-survey","smoothed_belief_masking_effective","day","county",2021-06-04,2022-06-27,376,43.2954171,97.9651163,77.5169356,8.2145814,1656687583,2022-07-01,1,63
"fb-survey","smoothed_belief_masking_effective","day","hrr",2021-06-04,2022-06-27,293,41.3043478,97.4178404,74.1705489,8.2027679,1656687598,2022-07-01,1,63
"fb-survey","smoothed_belief_masking_effective","day","msa",2021-06-04,2022-06-27,219,47.2142844,96.2759522,75.8904821,7.1293745,1656687612,2022-07-01,1,63
"fb-survey","smoothed_belief_masking_effective","day","nation",2021-06-04,2022-06-27,1,69.7626672,80.7278994,74.5656604,3.3788714,1656687623,2022-07-01,1,63
"fb-survey","smoothed_belief_masking_effective","day","state",2021-06-04,2022-06-27,51,43.7072569,97.9651163,73.3523019,7.4305426,1656687627,2022-07-01,1,63
"fb-survey","smoothed_belief_vaccinated_mask_unnecessary","day","county",2021-05-20,2022-02-18,361,1.171875,77.7116976,21.0331544,14.0003231,1645624287,2022-02-23,5,110
"fb-survey","smoothed_belief_vaccinated_mask_unnecessary","day","hrr",2021-05-20,2022-02-15,291,1.4150943,70.0819672,21.7323839,14.1352958,1645365160,2022-02-20,5,110
"fb-survey","smoothed_belief_vaccinated_mask_unnecessary","day","msa",2021-05-20,2022-02-17,216,2.136855,77.4233591,21.4733949,14.1658188,1645538070,2022-02-22,5,110
"fb-survey","smoothed_belief_vaccinated_mask_unnecessary","day","nation",2021-05-20,2022-02-19,1,8.3996604,48.4696633,21.8394571,13.6131326,1645710822,2022-02-24,5,110
"fb-survey","smoothed_belief_vaccinated_mask_unnecessary","day","state",2021-05-20,2022-02-18,51,3.4288513,64.2857587,22.6686765,14.605575,1645624437,2022-02-23,5,110
"fb-survey","smoothed_cli","day","county",2020-04-06,2022-06-27,1536,0,13.0003763,1.027805,1.0362304,1656687583,2022-07-01,1,150
"fb-survey","smoothed_cli","day","hrr",2020-04-06,2022-06-27,306,0,11.2962963,1.2269157,1.0692117,1656687598,2022-07-01,1,150
"fb-survey","smoothed_cli","day","msa",2020-04-06,2022-06-27,382,0,12.5231652,1.1602289,1.0960308,1656687612,2022-07-01,1,150
"fb-survey","smoothed_cli","day","nation",2020-04-06,2022-06-27,1,0.3647163,4.382599,1.1685062,0.7841888,1656687623,2022-07-01,1,253
"fb-survey","smoothed_cli","day","state",2020-04-06,2022-06-27,52,0,7.4156739,1.2031664,0.9198052,1656687627,2022-07-01,1,150
"fb-survey","smoothed_covid_vaccinated","day","county",2021-01-06,2022-06-27,753,1.3182512,99.806477,73.1689173,24.0625346,1656687583,2022-07-01,1,63
"fb-survey","smoothed_covid_vaccinated","day","hrr",2021-01-06,2022-06-27,306,0.4950495,99.5065789,74.1336252,20.9790356,1656687598,2022-07-01,1,63
"fb-survey","smoothed_covid_vaccinated","day","msa",2021-01-06,2022-06-27,361,1.3497978,98.6988259,73.0066824,22.7746073,1656687612,2022-07-01,1,63
"fb-survey","smoothed_covid_vaccinated","day","nation",2021-01-06,2022-06-27,1,5.4455056,86.832716,75.3232519,20.8758334,1656687623,2022-07-01,1,63
"fb-survey","smoothed_covid_vaccinated","day","state",2021-01-06,2022-06-27,51,2.1550368,98.1481481,75.0844935,20.9783793,1656687627,2022-07-01,1,63
"fb-survey","smoothed_covid_vaccinated_appointment_or_accept","day","county",2021-05-20,2022-06-27,657,65.1604516,99.8105963,88.0349635,5.2263187,1656687583,2022-07-01,1,63
"fb-survey","smoothed_covid_vaccinated_appointment_or_accept","day","hrr",2021-05-20,2022-06-27,306,57.2625698,99.512987,85.9083299,5.3471261,1656687598,2022-07-01,1,63
"fb-survey","smoothed_covid_vaccinated_appointment_or_accept","day","msa",2021-05-20,2022-06-27,347,62.9303278,99.0453217,86.8796612,4.9270324,1656687613,2022-07-01,1,63
"fb-survey","smoothed_covid_vaccinated_appointment_or_accept","day","nation",2021-05-20,2022-06-27,1,86.0948981,88.5334628,87.1571506,0.5924003,1656687623,2022-07-01,1,63
"fb-survey","smoothed_covid_vaccinated_appointment_or_accept","day","state",2021-05-20,2022-06-27,51,67.1810851,99.0066225,86.6146821,4.4267436,1656687627,2022-07-01,1,63
"fb-survey","smoothed_covid_vaccinated_friends","day","county",2021-05-20,2022-06-27,371,34.2579817,95.5645161,70.2740465,9.8389206,1656687583,2022-07-01,1,110
"fb-survey","smoothed_covid_vaccinated_friends","day","hrr",2021-05-20,2022-06-27,291,27.3148148,93.9716312,66.4414807,10.0810154,1656687598,2022-07-01,1,110
"fb-survey","smoothed_covid_vaccinated_friends","day","msa",2021-05-20,2022-06-27,220,28.2667809,93.9811262,68.6786081,8.9466352,1656687613,2022-07-01,1,110
"fb-survey","smoothed_covid_vaccinated_friends","day","nation",2021-05-20,2022-06-27,1,61.9736031,70.6638435,67.1348906,2.0818524,1656687623,2022-07-01,1,110
"fb-survey","smoothed_covid_vaccinated_friends","day","state",2021-05-20,2022-06-27,51,38.66509,90.8653846,66.2411893,8.9589405,1656687627,2022-07-01,1,110
"fb-survey","smoothed_covid_vaccinated_or_accept","day","county",2020-12-20,2021-08-08,768,45.0788284,99.745469,80.9666545,8.1259498,1628859259,2021-08-13,1,44
"fb-survey","smoothed_covid_vaccinated_or_accept","day","hrr",2020-12-20,2021-08-08,306,44.5652174,99.5327103,80.0951132,7.769323,1628859333,2021-08-13,1,44
"fb-survey","smoothed_covid_vaccinated_or_accept","day","msa",2020-12-20,2021-08-08,364,45.4966234,98.3311996,80.1205091,7.9816216,1628859384,2021-08-13,1,44
"fb-survey","smoothed_covid_vaccinated_or_accept","day","nation",2020-12-20,2021-08-08,1,70.120171,87.7644024,82.8202898,4.7302724,1628859420,2021-08-13,1,44
"fb-survey","smoothed_covid_vaccinated_or_accept","day","state",2020-12-20,2021-08-08,51,52.3185241,97.8932584,81.9259577,6.6068393,1628859425,2021-08-13,1,44
"fb-survey","smoothed_delayed_care_cost","day","county",2021-05-20,2022-06-27,349,7.1428571,58.7731136,30.5260235,5.4782579,1656687583,2022-07-01,1,110
"fb-survey","smoothed_delayed_care_cost","day","hrr",2021-05-20,2022-06-27,288,13.2,52.9661017,30.7646315,5.1338922,1656687598,2022-07-01,1,110
"fb-survey","smoothed_delayed_care_cost","day","msa",2021-05-20,2022-06-27,213,7.1428571,58.7731136,30.749201,5.2077782,1656687613,2022-07-01,1,110
"fb-survey","smoothed_delayed_care_cost","day","nation",2021-05-20,2022-06-27,1,29.3886846,32.304431,30.9506304,0.6386159,1656687623,2022-07-01,1,110
"fb-survey","smoothed_delayed_care_cost","day","state",2021-05-20,2022-06-27,51,15.2439024,46.5873026,31.4106402,4.2449509,1656687627,2022-07-01,1,110
"fb-survey","smoothed_depressed_5d","day","county",2020-09-08,2021-03-15,750,1.3215125,28.5219101,12.6707491,2.9490081,1616241077,2021-03-20,0,92
"fb-survey","smoothed_depressed_5d","day","hrr",2020-09-08,2021-03-11,306,4.0372671,27.3722628,12.5759003,2.4165054,1616007475,2021-03-17,1,92
"fb-survey","smoothed_depressed_5d","day","msa",2020-09-08,2021-03-14,360,1.5728509,29.4046023,12.9635171,2.8413762,1616154697,2021-03-19,1,92
"fb-survey","smoothed_depressed_5d","day","nation",2020-09-08,2021-03-18,1,10.6528256,13.9352609,12.3595309,0.7665024,1616500411,2021-03-23,5,98
"fb-survey","smoothed_depressed_5d","day","state",2020-09-08,2021-03-15,51,5.9090802,20.6156453,12.6730155,1.8084615,1616241130,2021-03-20,5,92
"fb-survey","smoothed_depressed_7d","day","county",2021-03-02,2022-06-27,613,0.5597399,26.1063583,10.2403199,2.7376668,1656687583,2022-07-01,1,63
"fb-survey","smoothed_depressed_7d","day","hrr",2021-03-02,2022-06-27,306,0.4807692,26.4423077,10.4213618,2.6238609,1656687598,2022-07-01,1,63
"fb-survey","smoothed_depressed_7d","day","msa",2021-03-02,2022-06-27,331,0.4680631,26.8705864,10.468143,2.6812753,1656687613,2022-07-01,1,63
"fb-survey","smoothed_depressed_7d","day","nation",2021-03-02,2022-06-27,1,8.8132706,12.4159631,10.2226592,0.8368107,1656687623,2022-07-01,1,63
"fb-survey","smoothed_depressed_7d","day","state",2021-03-02,2022-06-27,51,2.3584906,19.6153846,10.4713187,1.8961675,1656687627,2022-07-01,1,63
"fb-survey","smoothed_dontneed_reason_dont_spend_time","day","county",2021-02-09,2022-06-27,45,5.5555556,39.6263807,21.4008743,4.321096,1656687584,2022-07-01,1,63
"fb-survey","smoothed_dontneed_reason_dont_spend_time","day","hrr",2021-02-12,2022-06-19,31,9.6899225,40.625,23.9224288,4.8282974,1656075161,2022-06-24,4,63
"fb-survey","smoothed_dontneed_reason_dont_spend_time","day","msa",2021-02-11,2022-06-26,19,9.4119587,40.3463675,22.4776737,4.8522507,1656687613,2022-07-01,2,63
"fb-survey","smoothed_dontneed_reason_dont_spend_time","day","nation",2021-02-09,2022-06-27,1,16.8978868,28.7211177,20.8719719,2.5463764,1656687623,2022-07-01,1,63
"fb-survey","smoothed_dontneed_reason_dont_spend_time","day","state",2021-02-09,2022-06-27,41,5.5555556,38.942329,21.3398772,4.238066,1656687627,2022-07-01,1,63
"fb-survey","smoothed_dontneed_reason_had_covid","day","county",2021-02-09,2022-06-27,45,7.5999696,67.7883312,33.9147538,11.7913429,1656687584,2022-07-01,1,63
"fb-survey","smoothed_dontneed_reason_had_covid","day","hrr",2021-02-12,2022-06-19,31,5.9090909,59.9056604,27.3755076,11.0428184,1656075161,2022-06-24,4,63
"fb-survey","smoothed_dontneed_reason_had_covid","day","msa",2021-02-11,2022-06-26,19,4.9886613,60.5993142,32.0541118,11.767344,1656687613,2022-07-01,2,63
"fb-survey","smoothed_dontneed_reason_had_covid","day","nation",2021-02-09,2022-06-27,1,16.3324104,50.1111523,34.9273113,11.0253327,1656687623,2022-07-01,1,63
"fb-survey","smoothed_dontneed_reason_had_covid","day","state",2021-02-09,2022-06-27,41,7.5999696,67.7883312,34.0707155,11.7727205,1656687627,2022-07-01,1,63
"fb-survey","smoothed_dontneed_reason_not_beneficial","day","county",2021-02-09,2022-06-27,45,9.2224772,38.776445,22.6533446,3.8633949,1656687584,2022-07-01,1,63
"fb-survey","smoothed_dontneed_reason_not_beneficial","day","hrr",2021-02-12,2022-06-19,31,9.3137255,36.5740741,21.3928019,4.3704203,1656075161,2022-06-24,4,63
"fb-survey","smoothed_dontneed_reason_not_beneficial","day","msa",2021-02-11,2022-06-26,19,8.3386675,38.9421067,22.5059995,4.5892419,1656687613,2022-07-01,2,63
"fb-survey","smoothed_dontneed_reason_not_beneficial","day","nation",2021-02-09,2022-06-27,1,19.1838094,26.9859256,22.7430719,2.2253834,1656687623,2022-07-01,1,63
"fb-survey","smoothed_dontneed_reason_not_beneficial","day","state",2021-02-09,2022-06-27,41,9.2224772,38.776445,22.6736772,3.8323621,1656687627,2022-07-01,1,63
"fb-survey","smoothed_dontneed_reason_not_high_risk","day","county",2021-02-09,2022-06-27,45,22.0150329,56.250625,38.6763552,4.187104,1656687584,2022-07-01,1,63
"fb-survey","smoothed_dontneed_reason_not_high_risk","day","hrr",2021-02-12,2022-06-19,31,27.4774775,60.4761905,40.7726616,4.7536919,1656075161,2022-06-24,4,63
"fb-survey","smoothed_dontneed_reason_not_high_risk","day","msa",2021-02-11,2022-06-26,19,28.1531223,61.0581599,41.1034348,4.4102823,1656687613,2022-07-01,2,63
"fb-survey","smoothed_dontneed_reason_not_high_risk","day","nation",2021-02-09,2022-06-27,1,34.6180556,41.5073,38.5047144,1.441484,1656687623,2022-07-01,1,63
"fb-survey","smoothed_dontneed_reason_not_high_risk","day","state",2021-02-09,2022-06-27,41,22.0150329,56.250625,38.6436171,4.1338582,1656687627,2022-07-01,1,63
"fb-survey","smoothed_dontneed_reason_not_serious","day","county",2021-02-09,2022-06-27,45,18.9814991,63.4969607,38.0916004,5.7583841,1656687584,2022-07-01,1,63
"fb-survey","smoothed_dontneed_reason_not_serious","day","hrr",2021-02-12,2022-06-19,31,20.8333333,61.2745098,36.1879966,6.2874237,1656075161,2022-06-24,4,63
"fb-survey","smoothed_dontneed_reason_not_serious","day","msa",2021-02-11,2022-06-26,19,18.3854006,55.8194092,35.787947,5.7656897,1656687613,2022-07-01,2,63
"fb-survey","smoothed_dontneed_reason_not_serious","day","nation",2021-02-09,2022-06-27,1,32.4725662,43.3047981,38.2416588,2.9637077,1656687623,2022-07-01,1,63
"fb-survey","smoothed_dontneed_reason_not_serious","day","state",2021-02-09,2022-06-27,41,18.5060327,63.4969607,38.1241797,5.7263057,1656687627,2022-07-01,1,63
"fb-survey","smoothed_dontneed_reason_other","day","county",2021-02-09,2022-06-27,45,15.3592362,51.6000438,31.6656623,4.3952503,1656687584,2022-07-01,1,63
"fb-survey","smoothed_dontneed_reason_other","day","hrr",2021-02-12,2022-06-19,31,12.3762376,48.5294118,29.3215505,5.4914016,1656075161,2022-06-24,4,63
"fb-survey","smoothed_dontneed_reason_other","day","msa",2021-02-11,2022-06-26,19,15.3036239,48.2089811,30.2311313,4.9965866,1656687613,2022-07-01,2,63
"fb-survey","smoothed_dontneed_reason_other","day","nation",2021-02-09,2022-06-27,1,22.0281863,35.1886422,31.4579475,2.4228659,1656687623,2022-07-01,1,63
"fb-survey","smoothed_dontneed_reason_other","day","state",2021-02-09,2022-06-27,41,15.3592362,51.6000438,31.69114,4.3716301,1656687627,2022-07-01,1,63
"fb-survey","smoothed_dontneed_reason_precautions","day","county",2021-02-09,2022-06-27,45,2.2936032,45.8906592,16.6077555,6.5164296,1656687584,2022-07-01,1,63
"fb-survey","smoothed_dontneed_reason_precautions","day","hrr",2021-02-12,2022-06-19,31,6.8807339,45.0892857,21.6270804,6.3256489,1656075161,2022-06-24,4,63
"fb-survey","smoothed_dontneed_reason_precautions","day","msa",2021-02-11,2022-06-26,19,2.8657092,48.3796287,22.2286587,7.5302762,1656687613,2022-07-01,2,63
"fb-survey","smoothed_dontneed_reason_precautions","day","nation",2021-02-09,2022-06-27,1,9.8516076,30.4647337,16.0890342,4.5571225,1656687623,2022-07-01,1,63
"fb-survey","smoothed_dontneed_reason_precautions","day","state",2021-02-09,2022-06-27,41,2.2936032,43.3333333,16.4605263,6.338244,1656687627,2022-07-01,1,63
"fb-survey","smoothed_felt_isolated_5d","day","county",2020-09-08,2021-03-15,747,4.847558,42.3968791,19.159348,3.8708993,1616241078,2021-03-20,0,92
"fb-survey","smoothed_felt_isolated_5d","day","hrr",2020-09-08,2021-03-11,306,5.9633028,38.559322,18.6961722,3.1790815,1616007475,2021-03-17,1,92
"fb-survey","smoothed_felt_isolated_5d","day","msa",2020-09-08,2021-03-14,358,4.872111,42.3968791,19.1309308,3.7302484,1616154698,2021-03-19,1,92
"fb-survey","smoothed_felt_isolated_5d","day","nation",2020-09-08,2021-03-18,1,15.7917384,20.7178579,18.8105557,1.2162638,1616500412,2021-03-23,5,98
"fb-survey","smoothed_felt_isolated_5d","day","state",2020-09-08,2021-03-15,51,10.4255319,30.2531646,19.1213406,2.8239792,1616241130,2021-03-20,5,92
"fb-survey","smoothed_felt_isolated_7d","day","county",2021-03-02,2021-08-08,613,2.1045755,34.7777461,13.6739243,3.9296526,1628859260,2021-08-13,5,15
"fb-survey","smoothed_felt_isolated_7d","day","hrr",2021-03-02,2021-08-08,306,1.8382353,31.875,13.0120225,3.4660622,1628859334,2021-08-13,5,15
"fb-survey","smoothed_felt_isolated_7d","day","msa",2021-03-02,2021-08-08,331,2.1202975,34.9286958,13.5061658,3.7434069,1628859384,2021-08-13,5,15
"fb-survey","smoothed_felt_isolated_7d","day","nation",2021-03-02,2021-08-08,1,8.2389937,18.2134159,11.6851502,2.7929577,1628859420,2021-08-13,5,15
"fb-survey","smoothed_felt_isolated_7d","day","state",2021-03-02,2021-08-08,51,2.8965525,29.4701987,12.4222859,3.5652697,1628859426,2021-08-13,5,15
"fb-survey","smoothed_had_covid_ever","day","county",2021-05-20,2022-06-27,661,0.3968254,62.441788,23.287253,9.5629329,1656687584,2022-07-01,1,110
"fb-survey","smoothed_had_covid_ever","day","hrr",2021-05-20,2022-06-27,306,2.173913,60.7623318,24.7447958,9.6134064,1656687599,2022-07-01,1,110
"fb-survey","smoothed_had_covid_ever","day","msa",2021-05-20,2022-06-27,347,1.5594999,62.1868215,23.7939522,9.501255,1656687613,2022-07-01,1,110
"fb-survey","smoothed_had_covid_ever","day","nation",2021-05-20,2022-06-27,1,13.4884718,40.0608608,24.4992133,8.4733292,1656687623,2022-07-01,1,110
"fb-survey","smoothed_had_covid_ever","day","state",2021-05-20,2022-06-27,51,2.173913,50.8052975,24.6392135,9.7344291,1656687627,2022-07-01,1,110
"fb-survey","smoothed_hesitancy_reason_allergic","day","county",2021-02-09,2021-08-08,269,12.5277006,43.8679245,26.0102465,3.7732528,1628859260,2021-08-13,5,36
"fb-survey","smoothed_hesitancy_reason_allergic","day","hrr",2021-02-09,2021-08-06,264,11.5384615,43.4579439,25.8718915,3.7725057,1628686582,2021-08-11,5,36
"fb-survey","smoothed_hesitancy_reason_allergic","day","msa",2021-02-09,2021-08-07,182,12.4357971,41.5143999,25.9393855,3.6950898,1628772893,2021-08-12,5,36
"fb-survey","smoothed_hesitancy_reason_allergic","day","nation",2021-02-09,2021-08-08,1,17.9802956,29.9519231,26.0913333,1.7161223,1628859420,2021-08-13,5,36
"fb-survey","smoothed_hesitancy_reason_allergic","day","state",2021-02-09,2021-08-08,50,13.0027675,41.3033063,25.8046834,3.0869843,1628859426,2021-08-13,5,36
"fb-survey","smoothed_hesitancy_reason_cost","day","county",2021-02-09,2022-06-27,269,0.2155175,15.4996704,3.7842147,1.9095974,1656687584,2022-07-01,1,63
"fb-survey","smoothed_hesitancy_reason_cost","day","hrr",2021-02-09,2022-06-27,264,0.210084,17.1052632,3.7624734,1.9099158,1656687599,2022-07-01,1,63
"fb-survey","smoothed_hesitancy_reason_cost","day","msa",2021-02-09,2022-06-27,182,0.2395013,15.1063542,3.8823708,2.0000504,1656687613,2022-07-01,1,63
"fb-survey","smoothed_hesitancy_reason_cost","day","nation",2021-02-09,2022-06-27,1,2.2810659,6.4393365,3.00952,0.8952847,1656687623,2022-07-01,1,63
"fb-survey","smoothed_hesitancy_reason_cost","day","state",2021-02-09,2022-06-27,50,0.2155175,13.3879781,3.2393359,1.375276,1656687627,2022-07-01,1,63
"fb-survey","smoothed_hesitancy_reason_dislike_vaccines","day","county",2021-02-09,2021-12-24,269,2.2711045,24.2835511,11.5717715,2.5257658,1643835092,2022-02-02,4,63
"fb-survey","smoothed_hesitancy_reason_dislike_vaccines","day","hrr",2021-02-09,2021-12-22,264,2.4271845,25,11.6271007,2.7578404,1643835166,2022-02-02,4,63
"fb-survey","smoothed_hesitancy_reason_dislike_vaccines","day","msa",2021-02-09,2021-12-23,182,2.8420633,26.9141005,11.5699548,2.7739234,1643835230,2022-02-02,4,63
"fb-survey","smoothed_hesitancy_reason_dislike_vaccines","day","nation",2021-02-09,2021-12-25,1,8.9895988,17.1052632,11.729474,0.875215,1643835277,2022-02-02,4,63
"fb-survey","smoothed_hesitancy_reason_dislike_vaccines","day","state",2021-02-09,2021-12-24,50,4.1616781,23.2824427,11.9406882,2.0460138,1643835289,2022-02-02,4,63
"fb-survey","smoothed_hesitancy_reason_dislike_vaccines_generally","day","county",2021-12-19,2022-06-27,69,7.9831933,34.8039216,18.8957762,2.8859943,1656687584,2022-07-01,1,14
"fb-survey","smoothed_hesitancy_reason_dislike_vaccines_generally","day","hrr",2021-12-20,2022-06-27,126,6.302521,31.9047619,18.8031445,3.4864675,1656687599,2022-07-01,1,14
"fb-survey","smoothed_hesitancy_reason_dislike_vaccines_generally","day","msa",2021-12-20,2022-06-27,64,8.0349518,34.7722556,19.155767,3.2134825,1656687613,2022-07-01,1,14
"fb-survey","smoothed_hesitancy_reason_dislike_vaccines_generally","day","nation",2021-12-19,2022-06-27,1,17.6337973,19.5578457,18.6053012,0.4896687,1656687623,2022-07-01,1,14
"fb-survey","smoothed_hesitancy_reason_dislike_vaccines_generally","day","state",2021-12-19,2022-06-27,47,7.9831933,34.8039216,18.8072841,2.7702798,1656687627,2022-07-01,1,14
